box,folder_number,foldername_short,foldername_full,doc_id,filename,author,title,date,first_page,last_page,metadata_added_by,doc_type,recipients,cced,notes,metadata_specialist_notes,,,
1,5,whirlwind_time,"Porter, J.D. Whirlwind Time",175,1_5_whirlwind_time_175,None,Purchase Orders,,180,181,Montse,list of orders,None,None,,,,,
1,5,whirlwind_time,"Porter, J.D. Whirlwind Time",176,1_5_whirlwind_time_176,"Porter, Jack D.",Letter to John D. C. Little,1954-12-15,182,182,Montse,letter,"Little, John D. C.","Morse Committee; Brock, L. T.",,,,,
1,5,whirlwind_time,"Porter, J.D. Whirlwind Time",177,1_5_whirlwind_time_177,"Porter, Jack D.",Letter to Marius Troost,1954-12-06,183,183,Montse,letter,"Troost, Marius","Morse Committee; Brock, L. T.; Pigford, T. H.",,,,,
1,5,whirlwind_time,"Porter, J.D. Whirlwind Time",178,1_5_whirlwind_time_178,"Porter, Jack D.",Letter to John F. O'Donnell,1954-12-06,184,184,Montse,letter,"O'Donnell, John F.","Morse Committee; Brock, L. T.; Troost, M.",,,,,
1,5,whirlwind_time,"Porter, J.D. Whirlwind Time",179,1_5_whirlwind_time_179,"Porter, Jack D.",Letter to Manson Benedict,1954-12-06,185,185,Montse,letter,"Benedict, Manson","Morse Committee; Brock, L. T.; Gilliland, E. R.",,,,,
1,5,whirlwind_time,"Porter, J.D. Whirlwind Time",180,1_5_whirlwind_time_180,"Porter, Jack D.",Letter to R. S. Mulliken,1954-12-01,186,186,Montse,letter,"Mulliken, R. S.",None,,,,,
1,5,whirlwind_time,"Porter, J.D. Whirlwind Time",181,1_5_whirlwind_time_181,"Porter, Jack D.",Letter to Andrew T. Ling,1954-11-30,187,187,Montse,letter,"Ling, Andrew T.","Morse Committee; Brock, L. T.",,,,,
1,5,whirlwind_time,"Porter, J.D. Whirlwind Time",182,1_5_whirlwind_time_182,"Porter, Jack D.","Letter to Uretsky, Temkin, Sartori, Rotenberg",1954-11-29,188,188,Montse,letter,"Uretsky, Jack L.; Temkin, Aaron; Sartori, Leo; Rotenberg, Maneul","Morse Committee; Brock, L. T.",,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
1,6,nsf_proposal,Proposal to National Science Foundation (NSF) and Office of Naval Research (ONR). 1956 ,1,1_6_nsf_proposal_1,"Morse, Philip M",Letter to L. Cohen,1956-04-03,1,1,carol,letter,"Cohen, L.",unknown,,document is two pages but second page has not been scanned,,,
1,6,nsf_proposal,Proposal to National Science Foundation (NSF) and Office of Naval Research (ONR). 1956 ,2,1_6_nsf_proposal_2,"Cohen, Leon W.",Letter to P. Morse,1956-03-27,2,2,carol,letter,"Morse, Philip M.","Weyl, F. M.; ONR",,,,,
1,6,nsf_proposal,Proposal to National Science Foundation (NSF) and Office of Naval Research (ONR). 1956 ,3,1_6_nsf_proposal_3,"Beckley, L. E.",Letter to D. P. Jones,1956-03-14,3,3,carol,letter,"Jones, Dorothy P.","Morse, Philip M.",,,,,
1,6,nsf_proposal,Proposal to National Science Foundation (NSF) and Office of Naval Research (ONR). 1956 ,4,1_6_nsf_proposal_4,"Weyi, F. Joachim",Letter to L. Beckley,1956-03-05,4,4,carol,letter,"Beckley, L. E.",unknown,,,,,
1,6,nsf_proposal,Proposal to National Science Foundation (NSF) and Office of Naval Research (ONR). 1956 ,5,1_6_nsf_proposal_5,"Jones, Dorothy P.",Letter to L. Beckley,1956-02-28,5,5,carol,letter,"Beckley, L. E.","Morse, Philip M.",,,,,
1,6,nsf_proposal,Proposal to National Science Foundation (NSF) and Office of Naval Research (ONR). 1956 ,6,1_6_nsf_proposal_6,"Owens, Robert H.",Letter to L. Beckley,1956-02-27,6,6,carol,letter,"Beckley, L. E.","Morse, Philip M.",,,,,
1,6,nsf_proposal,Proposal to National Science Foundation (NSF) and Office of Naval Research (ONR). 1956 ,7,1_6_nsf_proposal_7,"Beckley, L. E.",Letter to ONR,1956-02-23,7,7,carol,letter,ONR,"Morse, Philip M.",,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
1,7,nsf_cor,NSF Correspondence,1,1_7_nsf_cor_1,"Morse, Philip M.",Letter to Raymond Seeger,1959-02-25,1,1,assel,letter,"Seeger, Raymond","Verzuh, F. M.",,,,,
1,7,nsf_cor,NSF Correspondence,2,1_7_nsf_cor_2,"Morse, Philip M. ","Proposal for Extension of NSF Grant No. NSFG2940 to June 30, 1958",,2,4,assel,proposal,unknown,unknown,,,,,
1,7,nsf_cor,NSF Correspondence,3,1_7_nsf_cor_3,"Morse, Philip M. ","Proposal for Extension of NSF Grant No. NSFG2940 to June 30, 1959",,5,7,assel,proposal,unknown,unknown,,,,,
1,7,nsf_cor,NSF Correspondence,4,1_7_nsf_cor_4,"Morse, Philip M. ","Proposal for Extension of NSF Grant No. NSFG2940 to June 30, 1960",,8,10,assel,proposal,unknown,unknown,,,,,
1,7,nsf_cor,NSF Correspondence,5,1_7_nsf_cor_5,"Morse, Philip M. ","Proposal for Extension of NSF Grant No. NSFG2940 to June 30, 1961",,11,13,assel,proposal,unknown,unknown,,,,,
1,7,nsf_cor,NSF Correspondence,6,1_7_nsf_cor_6,"Morse, Philip M. ","Proposal for Extension of NSF Grant No. NSFG2940 to June 30, 1962",,14,16,assel,proposal,unknown,unknown,,,,,
1,7,nsf_cor,NSF Correspondence,7,1_7_nsf_cor_7,"Morse, Philip M. ","Proposal for Extension of NSF Grant No. NSFG2940 to June 30, 1958",,17,25,assel,proposal,unknown,unknown,,,,,
1,7,nsf_cor,NSF Correspondence,8,1_7_nsf_cor_8,"Morse, Philip M. ","Proposal for Extension of NSF Grant No. NSFG2940 to June 30, 1958",,26,34,assel,proposal,unknown,unknown,,,,,
1,7,nsf_cor,NSF Correspondence,9,1_7_nsf_cor_9,"Morse, Philip M. ","Proposal for Extension of NSF Grant No. NSFG2940 to June 30, 1958",,35,43,assel,proposal,unknown,unknown,,,,,
1,7,nsf_cor,NSF Correspondence,10,1_7_nsf_cor_10,"Morse, Philip M. ","Proposal for Extension of NSF Grant No. NSFG2940 to June 30, 1958",,44,52,assel,proposal,unknown,unknown,,,,,
1,7,nsf_cor,NSF Correspondence,11,1_7_nsf_cor_11,"Morse, Philip M. ","Proposal for Extension of NSF Grant No. NSFG2940 to June 30, 1959",,53,61,assel,proposal,unknown,unknown,,,,,
1,7,nsf_cor,NSF Correspondence,12,1_7_nsf_cor_12,"Morse, Philip M. ",Letter to R. P. Webber,1957-04-02,62,62,carol,letter,"Webber, R. P.",unknown,,,,,
1,7,nsf_cor,NSF Correspondence,13,1_7_nsf_cor_13,"Morse, Philip M.",Letter to L. Cohen,1957-04-03,63,63,carol,letter,"Cohen, L.",unknown,,,,,
1,7,nsf_cor,NSF Correspondence,14,1_7_nsf_cor_14,"Morse, Philip M.",Letter to L. Cohen,1957-03-13,64,64,carol,letter,"Cohen, L.",unknown,,,,,
1,7,nsf_cor,NSF Correspondence,15,1_7_nsf_cor_15,"Sunderlin, C. E.",Letter to J. R. Killian,1956-09-10,65,65,carol,letter,"Killian, J. R.",unknown,,,,,
1,7,nsf_cor,NSF Correspondence,16,1_7_nsf_cor_16,Unknown,Digital Computer Operation and Utilization Proposal,,66,74,carol,proposal,unknown,unknown,,,,,
1,7,nsf_cor,NSF Correspondence,17,1_7_nsf_cor_17,"Morse, Philip M.",Proposal for Extension of NSF Grant No. NSF G2940,,75,83,carol,proposal,unknown,unknown,,,,,
1,7,nsf_cor,NSF Correspondence,18,1_7_nsf_cor_18,"Verzuh, F. M.",Material for National Science Foundation Proposal,1956-02-15,84,85,carol,memo,"Morse, Philip M.",unknown,,,,,
1,7,nsf_cor,NSF Correspondence,19,1_7_nsf_cor_19,"Verzuh, F. M.",Material for National Science Foundation Proposal,1956-02-15,86,87,carol,memo,"Morse, Philip M.",unknown,,,,,
1,7,nsf_cor,NSF Correspondence,20,1_7_nsf_cor_20,"Verzuh, F. M.",Material for National Science Foundation Proposal,1956-02-15,88,89,carol,memo,"Morse, Philip M.",unknown,,,,,
1,7,nsf_cor,NSF Correspondence,21,1_7_nsf_cor_21,"Morse, Philip M.",Assistantships and Associateships in Machine Computation,1956-02-15,90,91,carol,memo,Committee on Machine Computation,unknown,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
1,8,rockefeller,Rockefeller Foundation,1,1_8_rockefeller_1,"Morse, Philip M.",Letter to Director of Division of Social Sciences,1959-02-25,2,2,elena,letter,"Director, Division of Social Sciences","Verzuh, F. M.",,,,,
1,8,rockefeller,Rockefeller Foundation,2,1_8_rockefeller_2,"Morse, Philip M. ",Letter to D. Rusk,1957-11-20,3,3,elena,letter,"Rusk, Dean",LWH,,,,,
1,8,rockefeller,Rockefeller Foundation,3,1_8_rockefeller_3,"Rusk, Dean",Letter to P. M. Morse,1957-11-14,4,4,elena,letter,"Morse, Philip M.",unknown,,,,,
1,8,rockefeller,Rockefeller Foundation,4,1_8_rockefeller_4,"McKinley, Erskine W.",Letter to P. M. Morse,1957-06-21,5,5,elena,letter,"Morse, Philip M.",unknown,,,,,
1,8,rockefeller,Rockefeller Foundation,5,1_8_rockefeller_5,"Morse, Philip M.",Letter to N. S. Buchanan,,6,6,elena,letter,"Buchanan, Norman S.",unknown,,,,,
1,8,rockefeller,Rockefeller Foundation,6,1_8_rockefeller_6,"Morse, Philip M.",Letter to W. C. Cobb,1957-6-4,7,7,elena,letter,"Cobb, William C.",unknown,,,,,
1,8,rockefeller,Rockefeller Foundation,7,1_8_rockefeller_7,"Cobb, William C.",Letter to P. M. Morse,1957-5-23,8,8,elena,letter,"Morse, Philip M.",unknown,,,,,
1,8,rockefeller,Rockefeller Foundation,8,1_8_rockefeller_8,"Morse, Philip M.",Letter to W. C. Cobb,1957-5-14,9,9,elena,letter,"Cobb, William C.",unknown,,,,,
1,8,rockefeller,Rockefeller Foundation,9,1_8_rockefeller_9,"Cobb, William C.",Letter to P. M. Morse,1957-2-15,10,10,elena,letter,"Morse, Philip M.",unknown,Hand written note 1957-5-7 about Verzuh,,,,
1,8,rockefeller,Rockefeller Foundation,10,1_8_rockefeller_10,"Rhind, Flora M.",Letter to Chancellor Stratton,1956-12-6,11,12,elena,letter,"Stratton, J. A.","Morse, Philip M.",,,,,
1,8,rockefeller,Rockefeller Foundation,11,1_8_rockefeller_11,"Buchanan, Norman S.",Letter to P. M. Morse,1956-10-31,13,13,elena,letter,"Morse, Philip M.",unknown,Hand written note,,,,
1,8,rockefeller,Rockefeller Foundation,12,1_8_rockefeller_12,"Corbató, F. J.",Letter to N. S. Buchanan,1956-11-29,14,15,elena,letter,"Buchanan, Norman S.",Morse Philip M.; Orcutt G. H.,,,,,
1,8,rockefeller,Rockefeller Foundation,13,1_8_rockefeller_13,Rockefeller Foundation,Policy with Respect to Announcement of Grants,,16,16,elena,unknown,unknown,unknown,,,,,
1,8,rockefeller,Rockefeller Foundation,14,1_8_rockefeller_14,"Buchanan, Norman S.",Letter to J. A. Stratton,1956-11-15,17,17,elena,letter,"Stratton, J. A.",unknown,,,,,
1,8,rockefeller,Rockefeller Foundation,15,1_8_rockefeller_15,"Stratton, J. A.",Letter to N. S. Buchanan,1956-11-08,18,18,elena,letter,"Buchanan, Norman S.",unknown,,,,,
1,8,rockefeller,Rockefeller Foundation,16,1_8_rockefeller_16,Unknown,Memo to P. M. Morse,,19,19,elena,memo,"Morse, Philip M.",unknown,,,,,
1,8,rockefeller,Rockefeller Foundation,17,1_8_rockefeller_17,Unknown,Note for Buchanan to call Morse,,20,20,elena,note,unknown,unknown,,,,,
1,8,rockefeller,Rockefeller Foundation,18,1_8_rockefeller_18,Unknown,Note about Buchanan and Floe,,21,21,elena,note,unknown,unknown,,,,,
1,8,rockefeller,Rockefeller Foundation,19,1_8_rockefeller_19,"Morse, Philip M.",Letter to N. S. Buchanan,1956-11-2,22,22,elena,letter,"Buchanan, Norman S.","Corbató, F. J.",,,,,
1,8,rockefeller,Rockefeller Foundation,20,1_8_rockefeller_20,"Buchanan, Norman S.",Letter to P. M. Morse,1956-10-31,23,23,elena,letter,"Morse, Philip M.","Corbató, F. J.; Floe, Unknown",Unsure if Floe (cced) is last or first name,,,,
1,8,rockefeller,Rockefeller Foundation,21,1_8_rockefeller_21,"Morse, Philip M.",Routing sheet,,24,24,elena,routing sheet,"Verzuh, F. M.; Corbató, F. J.; Arden, Dean",unknown,,,,,
1,8,rockefeller,Rockefeller Foundation,22,1_8_rockefeller_22,"Morse, Philip M.",Letter to N. S. Buchanan,1956-11-30,25,25,elena,letter,"Buchanan, Norman S.",unknown,,,,,
1,8,rockefeller,Rockefeller Foundation,23,1_8_rockefeller_23,"Buchanan, Norman S.",Letter to P. M. Morse,1956-09-12,26,26,elena,letter,"Morse, Philip M.",unknown,,,,,
1,8,rockefeller,Rockefeller Foundation,24,1_8_rockefeller_24,"Morse, Philip M.",Letter to N. S. Buchanan,1956-09-10,27,27,elena,letter,"Buchanan, Norman S.",unknown,,,,,
1,8,rockefeller,Rockefeller Foundation,25,1_8_rockefeller_25,"Buchanan, Norman S.",Letter to P. M. Morse,1956-07-13,28,28,elena,letter,"Morse, Philip M.",unknown,,,,,
1,8,rockefeller,Rockefeller Foundation,26,1_8_rockefeller_26,"Morse, Philip M.",Letter to N. S. Buchanan,1956-07-12,29,29,elena,letter,"Buchanan, Norman S.",unknown,,,,,
1,8,rockefeller,Rockefeller Foundation,27,1_8_rockefeller_27,"Buchanan, Norman S.",Letter to P. M. Morse,1956-05-21,30,30,elena,letter,"Morse, Philip M.",unknown,,,,,
1,8,rockefeller,Rockefeller Foundation,28,1_8_rockefeller_28,Unknown,Application for a Grant for the Support of Machine Programming Staff for the Utilization of Electronic Computers in Social Science,,31,46,elena,application,unknown,unknown,Contains three appendicies,,,,
1,8,rockefeller,Rockefeller Foundation,29,1_8_rockefeller_29,"Morse, Philip M.",Memo to Institutional Representatives,1956-12-7,47,47,elena,memo,Institutional Representatives,unknown,,,,,
1,8,rockefeller,Rockefeller Foundation,30,1_8_rockefeller_30,Unknown,The Support of Machine Programming of Staff for the Utilization of Electronic Computers in Social Science,,48,52,elena,application,unknown,unknown,final draft of doc 28,,,,
1,8,rockefeller,Rockefeller Foundation,31,1_8_rockefeller_31,Unknown,temp,,53,57,elena,application,unknown,unknown,copy of doc 30,folder 1_8 finished,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
1,9,proposal_history,"Computation Center, history of proposals for 1955-1956",1,1_9_proposal_history_1,News Service MIT,Computer to be installed at Massachusetts Institute of Technology,1955-12-11,2,5,Montse,press release,Sunday Newspapers,None,,,,,
1,9,proposal_history,"Computation Center, history of proposals for 1955-1956",2,1_9_proposal_history_2,"Morse, Philip M.",Assistantships and Associateships in Machine Computation,1956-02-15,6,7,Montse,memo,Committee on Machine Computation,None,,,,,
1,9,proposal_history,"Computation Center, history of proposals for 1955-1956",3,1_9_proposal_history_3,"Morse, Philip M.",Assistantships and Associateships in Machine Computation,1956-02-16,8,9,Montse,memo,Committee on Machine Computation,None,copy of doc 2,,,,
1,9,proposal_history,"Computation Center, history of proposals for 1955-1956",4,1_9_proposal_history_4,"Hurd, Cuthbert. C",Letter to Carl F. FLoe,1956-07-03,10,10,Montse,letter,"Floe, Carl. F","Morse, P. M; Hunter, G. T",,,,,
1,9,proposal_history,"Computation Center, history of proposals for 1955-1956",5,1_9_proposal_history_5,"McCarthy, John",Letter to P. M. Morse,1956-07-23,11,11,Montse,letter,"Morse, Philip M.",None,,,,,
1,9,proposal_history,"Computation Center, history of proposals for 1955-1956",6,1_9_proposal_history_6,None,Regisrants for I.B.M. 704 Course,,12,15,Montse,registration list,None,None,last page has written notes on recipients,,,,
1,9,proposal_history,"Computation Center, history of proposals for 1955-1956",7,1_9_proposal_history_7,"Mettler, R. F.",Letter to P. M. Morse,1956-02-10,16,16,Montse,letter,"Morse, Philip M.",None,,,,,
1,9,proposal_history,"Computation Center, history of proposals for 1955-1956",8,1_9_proposal_history_8,"Verzuh, F. M.","""Purchased"" Time on the WW1 Computer during the six-month period July 1 - December 31, 1955",1956-01-09,17,17,Montse,memo,"Morse, Philip M.",None,,,,,
1,9,proposal_history,"Computation Center, history of proposals for 1955-1956",9,1_9_proposal_history_9,"Verzuh, F. M.",Purchased Time ,1956-01-10,18,21,Montse,financial breakdown,"Morse, Philip M.",None,"attachment to doc 8, but separate doc",,,,
1,9,proposal_history,"Computation Center, history of proposals for 1955-1956",10,1_9_proposal_history_10,"Verzuh, F. M.",Purchased Time ,1956-01-11,22,25,Montse,financial breakdown,"Morse, Philip M.",None,copy of doc 9 (last 4 pages),,,,
1,9,proposal_history,"Computation Center, history of proposals for 1955-1956",11,1_9_proposal_history_11,"Cohen, Leon W.",Letter to P. M. Morse,1956-02-10,26,26,Montse,letter,"Morse, Philip M.",None,,,,,
1,9,proposal_history,"Computation Center, history of proposals for 1955-1956",12,1_9_proposal_history_12,"Cohen, Leon W.",Letter to P. M. Morse,1956-01-27,27,27,Montse,letter,"Morse, Philip M.","Smith, Paul A.; NRC",,,,,
1,9,proposal_history,"Computation Center, history of proposals for 1955-1956",13,1_9_proposal_history_13,None,List of Ideas for Research Projects,1956-01-30,28,30,Montse,staff meeting agenda,None,None,written notes on right margin; check marks on left margin,,,,
1,9,proposal_history,"Computation Center, history of proposals for 1955-1956",14,1_9_proposal_history_14,"Cohen, Leon W.",Letter to P. M. Morse,1956-02-03,31,31,Montse,letter,"Morse, Philip M.",None,,,,,
1,9,proposal_history,"Computation Center, history of proposals for 1955-1956",15,1_9_proposal_history_15,"Verzuh, F. M.","ONR Usage of the WW1 Computer During the 6-Month Period July 1, - December 31, 1955",1956-01-27,32,37,Montse,memo,"Morse, Philip M.",None,first 2 pages are a memo; last 4 are a financial breakdown (similar to doc 8 and 9),,,,
1,9,proposal_history,"Computation Center, history of proposals for 1955-1956",16,1_9_proposal_history_16,"Verzuh, F. M.","ONR Usage of the WW1 Computer During the 6-Month Period July 1, - December 31, 1956",1956-01-27,38,43,Montse,memo,"Morse, Philip M.",None,copy of doc 15,,,,
1,9,proposal_history,"Computation Center, history of proposals for 1955-1956",17,1_9_proposal_history_17,"Morse, P. M; Verzuh, F. M.","Continuation of Contract N5or106001 beyond the current expiration date of April 30, and June 30, 1956, respectively.",1955-12-30,44,46,Montse,memo/budget,"Foster, F. L.",None,,,,,
1,9,proposal_history,"Computation Center, history of proposals for 1955-1956",18,1_9_proposal_history_18,"Morse, P. M; Verzuh, F. M.","Continuation of Contract N5or106001 beyond the current expiration date of April 30, and June 30, 1956, respectively.",1955-12-30,47,49,Montse,memo/budget,"Foster, F. L.",None,copy of doc 17,,,,
1,9,proposal_history,"Computation Center, history of proposals for 1955-1956",19,1_9_proposal_history_19,"Morse, P. M",Proposal for Research into the Effects of Automatic Control and Machine Processing of Operating Data on Social and Industrial Operations,1955-11-15,50,51,Montse,research proposal,None,None,"""final draft, Nov.15 '55 PM. Morse"" written at the end",,,,
1,9,proposal_history,"Computation Center, history of proposals for 1955-1956",20,1_9_proposal_history_20,"Morse, P. M",Letter to T. J. Killian,1955-12-21,52,53,Montse,letter,"Killian, T. J.",None,,,,,
1,9,proposal_history,"Computation Center, history of proposals for 1955-1956",21,1_9_proposal_history_21,"Morse, P. M",Letter to Leon Cohen,1955-12-19,54,54,Montse,letter,"Cohen, L.",None,,,,,
1,9,proposal_history,"Computation Center, history of proposals for 1955-1956",22,1_9_proposal_history_22,"Weyl, F. J.",Letter to P. M. Morse,1955-02-18,55,55,Montse,letter,"Morse, Philip M.",ONR,,,,,
1,9,proposal_history,"Computation Center, history of proposals for 1955-1956",23,1_9_proposal_history_23,None,List of Appointees for Comittee on Machine Methos of Computation,,56,56,Montse,list,None,None,,,,,
1,9,proposal_history,"Computation Center, history of proposals for 1955-1956",24,1_9_proposal_history_24,"Adams, C. W; Linvill, W. K; Verzuh, F. M.",Status of MIT's Educational Program in Automatic Computation,1954-06-01,57,65,Montse,memo/ subject list,Various Professors,None,written checks along subject numbers; two classes added with pencil,,,,
1,9,proposal_history,"Computation Center, history of proposals for 1955-1956",25,1_9_proposal_history_25,"Arden, N.",Letter to Sheldon F. Best,1956-02-14,66,66,Montse,letter,"Best, Sheldon F.","Morse, P. M; Verzuh, F. M.",,,,,
1,9,proposal_history,"Computation Center, history of proposals for 1955-1956",26,1_9_proposal_history_26,"Morse, P. M; Verzuh, F. M.","Continuation of Contract N5or106001 beyond the current expiration date of April 30, and June 30, 1956, respectively.",1955-12-30,67,69,Montse,memo/budget,"Foster, F. L.",None,copy of doc 17,,,,
1,9,proposal_history,"Computation Center, history of proposals for 1955-1956",27,1_9_proposal_history_27,"Morse, P. M.","Contract N5ori 06001, Task Order I; proposal for extension beyond current expiration date for the period 1 July 1954 through 30 June 1955",1953-01-29,70,71,Montse,contract,"Sage, N. M.",None,,,,,
1,9,proposal_history,"Computation Center, history of proposals for 1955-1956",28,1_9_proposal_history_28,"Morse, P. M; Porter, J. D.",Continuation of Contract N5ori06001 beyond current expiration date for the period 1 July 1955 though 30 June 1956,1955-04-06,72,73,Montse,memo/budget,"Foster, F. L.",None,references doc 27,,,,
1,9,proposal_history,"Computation Center, history of proposals for 1955-1956",29,1_9_proposal_history_29,"Morse, P. M.",Letter to Joachim Weyl,1955-01-17,74,77,Montse,letter,"Weyl, F. J.",None,,,,,
1,9,proposal_history,"Computation Center, history of proposals for 1955-1956",30,1_9_proposal_history_30,Institute Comittee on Numerical Analysis and Machine Computation,Requirements for Electronic Computing Equipment for Training and for Educational Research at the Instritute,,78,84,Montse,report,Institute Administration,None,,,,,
1,9,proposal_history,"Computation Center, history of proposals for 1955-1956",31,1_9_proposal_history_31,"Rubinow, Sol I.",Survey of MIT Computing Machines,1952-05-01,85,107,Montse,survey,None,None,day in date was not specified,,,,
1,9,proposal_history,"Computation Center, history of proposals for 1955-1956",32,1_9_proposal_history_32,"Morse, P. M.",Research Projects in Computing Techniques for the Computation Center,1955-12-01,108,110,Montse,memo,"Stratton, J. A.",None,day in date was not specified,,,,
1,9,proposal_history,"Computation Center, history of proposals for 1955-1956",33,1_9_proposal_history_33,"Morse, P. M.","Course Related to Computing Instruments at MIT, Past, Present, and Future",,111,115,Montse,memo,"Floe, Carl. F",None,rough draft,,,,
1,9,proposal_history,"Computation Center, history of proposals for 1955-1956",34,1_9_proposal_history_34,"Morse, P. M.","Proposed Computer Training and Research Center, Outline of Plans and Problems",1955-07-20,116,118,Montse,memo,"Killian, James R.",None,,,,,
1,9,proposal_history,"Computation Center, history of proposals for 1955-1956",35,1_9_proposal_history_35,"Morse, P. M.","High-Speed Computing Equipment for the Institute, a Proposal",1954-12-28,119,122,Montse,memo/proposal,"Stratton, J. A.",None,,,,,
1,9,proposal_history,"Computation Center, history of proposals for 1955-1956",36,1_9_proposal_history_36,"Morse, P. M.",Appendix A: List of Subjects Related to Automatic Computation,1954-12-28,123,123,Montse,course list,"Stratton, J. A.",None,doc 35 appendix,,,,
1,9,proposal_history,"Computation Center, history of proposals for 1955-1956",37,1_9_proposal_history_37,"Morse, P. M.","Appendix B: Machines Needed for Complete Computing Service Center, with Listing of Commercial Rental Rates, for Comparison or Values",1954-12-28,124,124,Montse,machine list and cost,"Stratton, J. A.",None,doc 35 appendix,,,,
1,9,proposal_history,"Computation Center, history of proposals for 1955-1956",38,1_9_proposal_history_38,"Verzuh, F. M.",MIT Digital Equipment Requirements,1954-12-01,125,134,Montse,report,None,None,has several interesting lists,,,,
1,9,proposal_history,"Computation Center, history of proposals for 1955-1956",39,1_9_proposal_history_39,"Killian, J. R.",Letter to Thomas Watson,1955-06-02,135,135,Montse,letter,"Watson, Thomas J.",Dr. Stratton; Admiral Cochrane; Prof. Morse,COPY is printed in red top right,,,,
1,9,proposal_history,"Computation Center, history of proposals for 1955-1956",40,1_9_proposal_history_40,None,Template Letter for Presidents of Other Universities ,,136,137,Montse,letter,None,None,,,,,
1,9,proposal_history,"Computation Center, history of proposals for 1955-1956",41,1_9_proposal_history_41,"Morse, P. M.","Proposed Computer Training and Research Center, Outline of Plans and Problems",1955-07-20,138,140,Montse,memo,"Killian, James R.",None,copy of doc 34,,,,
1,9,proposal_history,"Computation Center, history of proposals for 1955-1956",42,1_9_proposal_history_42,"Morse, P. M","High-Speed Computing Equipment for the Institute, a Proposal",1954-12-28,141,146,Montse,memo,"Stratton, J. A.",None,"copy of doc 35, 36, 37",,,,
1,9,proposal_history,"Computation Center, history of proposals for 1955-1956",43,1_9_proposal_history_43,"Verzuh, F. M.",Operational Aspects of Present MIT Computing Facilities,1954-03-01,147,154,Montse,report,None,None,,,,,
1,9,proposal_history,"Computation Center, history of proposals for 1955-1956",44,1_9_proposal_history_44,"Morse, P. M.; Verzuh, F. M.","Continuation of Contract N5ori06001 beyond current expiration date of April 30, and June 30, 1956, respectively",1955-12-30,155,157,Montse,memo,"Foster, F. L.",None,copy of doc 17,,,,
1,9,proposal_history,"Computation Center, history of proposals for 1955-1956",45,1_9_proposal_history_45,"Stratton, J. A.",Letter to P. M. Morse,1955-01-25,158,158,Montse,letter,"Morse, P. M,",None,,,,,
1,9,proposal_history,"Computation Center, history of proposals for 1955-1956",46,1_9_proposal_history_46,"Morse, P. M.","High-Speed Computing Equipment for the Institute, a Proposal",1954-12-28,159,164,Montse,memo,"Stratton, J. A.",None,"copy of doc 35, 36, 37",,,,
1,9,proposal_history,"Computation Center, history of proposals for 1955-1956",47,1_9_proposal_history_47,"Morse, P. M.","High-Speed Computing Equipment for the Institute, a Proposal",1954-12-28,165,168,Montse,memo,"Stratton, J. A.",None,copy of doc 35,,,,
1,9,proposal_history,"Computation Center, history of proposals for 1955-1956",48,1_9_proposal_history_48,None,I.B.M. - M.I.T. Contracts for a Computing Center (Notes for Discussion),1955-10-25,169,173,Montse,contract,None,None,,,,,
1,9,proposal_history,"Computation Center, history of proposals for 1955-1956",49,1_9_proposal_history_49,Jane,Memo to Professor Morse,,174,174,Montse,memo,"Morse, P. M.",None,mentions edit for doc 50,,,,
1,9,proposal_history,"Computation Center, history of proposals for 1955-1956",50,1_9_proposal_history_50,"Morse, P. M.","Courses Related to Computing Instruments at M.I.T., Past, Present, and Future",,175,179,Montse,memo,"Floe, Carl. F",None,rough draft,,,,
1,9,proposal_history,"Computation Center, history of proposals for 1955-1956",51,1_9_proposal_history_51,"Morse, P. M.","Courses Related to Computing Instruments at M.I.T., Past, Present, and Future",,180,185,Montse,memo,"Floe, Carl. F",None,handwritten rough draft,,,,
1,9,proposal_history,"Computation Center, history of proposals for 1955-1956",52,1_9_proposal_history_52,None,MIT Computation Center,1955-11-22,186,188,Montse,floor plan,None,None,,,,,
1,9,proposal_history,"Computation Center, history of proposals for 1955-1956",53,1_9_proposal_history_53,IBM,Building Agreement,1956-01-20,189,192,Montse,contract,MIT,None,draft (corrections by C.F.F.),,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
1,10,architecture,Computation Center: architecture & space,1,1_10_architecture_1,"Verzuh, F. M.",Letter to C. M. F. Peterson,1957-04-04,1,1,elena,letter,"Peterson, C. M. F.","Floe, C. F.; Morse, Philip M.",,,,,
1,10,architecture,Computation Center: architecture & space,2,1_10_architecture_2,"Verzuh, F. M.",Letter to W. Kavanaugh,1957-03-13,2,2,elena,letter,"Kavanaugh, William","Morse, Philip M.; Peterson, C. M. F.; Hunter, ",,,,,
